Timestamp,Student_ID,Age,Gender,Department,GPA,Satisfaction (1-5),Comments
2023-09-19 08:27:00,stud2103,24,Female,Marine Sciences,1.27,5.0,Comment 6000: The course was great!
2023-09-19 08:29:00,stud2734,21,Other,Botany,3.6,4.0,Comment 6001: The course was great!
2023-09-19 08:31:00,stud1587,23,Male,Geophysics,3.39,1.0,Comment 6002: The course was great!
2023-09-19 08:31:00,stud1816,25,Male,Botany,2.94,1.0,Comment 6003: The course was great!
2023-09-19 08:38:00,stud8573,18,Male,Computer Science,1.06,5.0,Comment 6004: The course was great!
2023-09-19 08:42:00,stud5890,22,Male,Mathematics,3.53,3.0,Comment 6005: The course was great!
2023-09-19 08:43:00,stud7474,19,Male,Biochemistry,1.03,2.0,Comment 6006: The course was great!
2023-09-19 08:44:00,stud8481,25,Female,Chemistry,3.14,1.0,Comment 6007: The course was great!
2023-09-19 08:50:00,stud3530,18,Other,Geophysics,3.49,6.0,Comment 6008: The course was great!
2023-09-19 08:54:00,stud4457,23,Female,Chemistry,3.86,3.0,Comment 6009: The course was great!
2023-09-19 09:10:00,stud7678,24,Other,Botany,3.73,4.0,Comment 6010: The course was great!
2023-09-19 09:12:00,stud7894,25,Female,Microbiology,3.99,3.0,Comment 6011: The course was great!
2023-09-19 09:17:00,stud1072,19,Other,Undeclared,1.25,2.0,Comment 6012: The course was great!
2023-09-19 09:20:00,stud3711,22,Male,Geology,1.1,1.0,Comment 6013: The course was great!
2023-09-19 09:22:00,stud9153,25,Female,Marine Sciences,1.23,3.5,Comment 6014: The course was great!
2023-09-19 09:23:00,stud8888,21,Female,Undeclared,2.26,3.0,Comment 6015: The course was great!
2023-09-19 09:32:00,stud2064,20,Other,Microbiology,2.92,4.0,Comment 6016: The course was great!
2023-09-19 09:36:00,stud3679,22,Other,Microbiology,2.87,3.0,Comment 6017: The course was great!
2023-09-19 09:39:00,stud4723,19,Male,Computer Science,1.83,4.0,Comment 6018: The course was great!
2023-09-19 10:05:00,stud4243,23,Other,Cell Biology and Genetics,1.2,2.0,Comment 6019: The course was great!
2023-09-19 10:06:00,stud1303,19,Male,Chemistry,2.19,3.0,Comment 6020: The course was great!
2023-09-19 10:15:00,stud8052,22,Male,Undeclared,4.5,3.0,Comment 6021: The course was great!
2023-09-19 10:15:00,stud1364,23,Male,Biochemistry,2.53,5.0,Comment 6022: The course was great!
2023-09-19 10:15:00,stud2370,25,Female,Undeclared,1.86,4.0,Comment 6023: The course was great!
2023-09-19 10:30:00,stud2382,22,Female,Zoology,4.5,5.0,Comment 6024: The course was great!
2023-09-19 10:30:00,stud7253,21,Male,Physics,2.69,1.0,Comment 6025: The course was great!
2023-09-19 10:31:00,stud9285,18,Male,Physics,1.08,1.5,Comment 6026: The course was great!
2023-09-19 10:40:00,stud5509,23,Other,Biochemistry,2.73,4.0,Comment 6027: The course was great!
2023-09-19 10:43:00,stud7669,24,Male,Cell Biology and Genetics,5.0,1.0,Comment 6028: The course was great!
2023-09-19 10:46:00,stud8222,23,Male,Undeclared,4.5,4.0,Comment 6029: The course was great!
2023-09-19 10:47:00,stud8858,21,Female,Zoology,3.46,2.0,Comment 6030: The course was great!
2023-09-19 10:48:00,stud6207,20,Female,Mathematics,3.33,1.0,Comment 6031: The course was great!
2023-09-19 10:48:00,stud1756,25,Other,Mathematics,3.85,1.0,Comment 6032: The course was great!
2023-09-19 10:52:00,stud9916,18,Female,Mathematics,2.24,5.0,Comment 6033: The course was great!
2023-09-19 10:57:00,stud7848,18,Male,Chemistry,1.27,1.0,Comment 6034: The course was great!
2023-09-19 11:00:00,stud3151,18,Other,Botany,2.79,1.0,Comment 6035: The course was great!
2023-09-19 11:08:00,stud4563,18,Other,Geophysics,3.32,4.0,Comment 6036: The course was great!
2023-09-19 11:12:00,stud3328,20,Other,Mathematics,2.74,3.0,Comment 6037: The course was great!
2023-09-19 11:16:00,stud2635,23,Male,Geophysics,1.59,5.0,Comment 6038: The course was great!
2023-09-19 11:18:00,stud8902,21,Male,Cell Biology and Genetics,3.32,4.5,Comment 6039: The course was great!
2023-09-19 11:23:00,stud9457,23,Male,Biochemistry,3.88,5.0,Comment 6040: The course was great!
2023-09-19 11:28:00,stud8957,18,Female,Geophysics,1.25,3.0,Comment 6041: The course was great!
2023-09-19 11:32:00,stud1223,23,Other,Geology,2.69,3.0,Comment 6042: The course was great!
2023-09-19 11:38:00,stud8385,23,Male,Chemistry,2.02,2.0,Comment 6043: The course was great!
2023-09-19 11:43:00,stud1011,18,Male,Mathematics,3.62,1.0,Comment 6044: The course was great!
2023-09-19 11:45:00,stud7141,22,Male,Cell Biology and Genetics,3.41,2.0,Comment 6045: The course was great!
2023-09-19 11:45:00,stud3481,22,Male,Chemistry,1.33,5.0,Comment 6046: The course was great!
2023-09-19 11:50:00,stud9199,18,Female,Cell Biology and Genetics,1.15,1.0,Comment 6047: The course was great!
2023-09-19 12:07:00,stud2945,24,Female,Microbiology,2.5,3.0,Comment 6048: The course was great!
2023-09-19 12:19:00,stud8770,18,Male,Mathematics,3.53,5.0,Comment 6049: The course was great!
2023-09-19 12:19:00,stud9138,21,Other,Microbiology,2.73,1.0,Comment 6050: The course was great!
2023-09-19 12:22:00,stud2920,18,Other,Geophysics,2.16,5.0,Comment 6051: The course was great!
2023-09-19 12:23:00,stud4140,18,Other,Mathematics,2.55,2.0,Comment 6052: The course was great!
2023-09-19 12:29:00,stud3534,23,Female,Physics,2.37,5.0,Comment 6053: The course was great!
2023-09-19 12:39:00,stud8136,19,Female,Geophysics,1.47,4.0,Comment 6054: The course was great!
2023-09-19 12:42:00,stud2471,18,Other,Microbiology,2.8,5.0,Comment 6055: The course was great!
2023-09-19 12:44:00,stud6901,21,Male,Cell Biology and Genetics,3.95,4.0,Comment 6056: The course was great!
2023-09-19 12:51:00,stud3610,25,Male,Marine Sciences,1.82,1.0,Comment 6057: The course was great!
2023-09-19 12:53:00,stud2880,22,Female,Cell Biology and Genetics,2.02,3.0,Comment 6058: The course was great!
2023-09-19 12:54:00,stud5328,22,Female,Mathematics,3.75,1.0,Comment 6059: The course was great!
2023-09-19 13:07:00,stud3996,24,Male,Mathematics,1.38,2.0,Comment 6060: The course was great!
2023-09-19 13:07:00,stud3746,19,Male,Microbiology,3.13,2.0,Comment 6061: The course was great!
2023-09-19 13:08:00,stud1822,18,Female,Computer Science,2.08,1.0,Comment 6062: The course was great!
2023-09-19 13:08:00,stud4186,18,Other,Mathematics,2.49,4.0,Comment 6063: The course was great!
2023-09-19 13:10:00,stud4358,22,Male,Cell Biology and Genetics,1.32,2.0,Comment 6064: The course was great!
2023-09-19 13:14:00,stud2920,23,Other,Physics,2.02,3.0,Comment 6065: The course was great!
2023-09-19 13:17:00,stud2033,18,Male,Marine Sciences,1.39,5.0,Comment 6066: The course was great!
2023-09-19 13:19:00,stud3954,22,Male,Computer Science,3.88,2.0,Comment 6067: The course was great!
2023-09-19 13:19:00,stud3203,25,Female,Zoology,1.31,5.0,Comment 6068: The course was great!
2023-09-19 13:26:00,stud5030,20,Male,Biochemistry,3.4,4.0,Comment 6069: The course was great!
2023-09-19 13:29:00,stud5281,24,Other,Marine Sciences,2.37,3.0,Comment 6070: The course was great!
2023-09-19 13:43:00,stud6411,18,Other,Microbiology,1.63,1.0,Comment 6071: The course was great!
2023-09-19 13:44:00,stud2192,24,Female,Physics,3.87,2.0,Comment 6072: The course was great!
2023-09-19 13:49:00,stud9616,19,Female,Undeclared,3.15,2.0,Comment 6073: The course was great!
2023-09-19 13:51:00,stud2728,20,Other,Microbiology,2.73,2.0,Comment 6074: The course was great!
2023-09-19 13:53:00,stud3166,25,Other,Computer Science,1.2,5.0,Comment 6075: The course was great!
2023-09-19 13:53:00,stud9751,20,Female,Biochemistry,1.77,5.0,Comment 6076: The course was great!
2023-09-19 13:56:00,stud3937,18,Female,Computer Science,3.19,7.0,Comment 6077: The course was great!
2023-09-19 13:58:00,stud2434,20,Female,Geosciences,3.21,3.0,Comment 6078: The course was great!
2023-09-19 14:04:00,stud6580,19,Male,Chemistry,1.16,5.0,Comment 6079: The course was great!
2023-09-19 14:07:00,stud5181,25,Female,Marine Sciences,3.32,2.0,Comment 6080: The course was great!
2023-09-19 14:10:00,stud3714,19,Male,Microbiology,2.7,3.0,Comment 6081: The course was great!
2023-09-19 14:11:00,stud3599,24,Other,Zoology,3.74,4.0,Comment 6082: The course was great!
2023-09-19 14:11:00,stud2192,24,Other,Botany,1.41,1.0,Comment 6083: The course was great!
2023-09-19 14:16:00,stud5635,20,Male,Marine Sciences,3.35,4.0,Comment 6084: The course was great!
2023-09-19 14:21:00,stud3968,20,Female,Computer Science,1.8,3.0,Comment 6085: The course was great!
2023-09-19 14:23:00,stud6432,19,Female,Geophysics,1.13,1.0,Comment 6086: The course was great!
2023-09-19 14:36:00,stud7954,23,Male,Mathematics,1.59,5.0,Comment 6087: The course was great!
2023-09-19 14:41:00,stud4414,21,Female,Chemistry,1.76,4.0,Comment 6088: The course was great!
2023-09-19 14:43:00,stud1186,20,Other,Cell Biology and Genetics,1.73,4.0,Comment 6089: The course was great!
2023-09-19 14:55:00,stud6151,18,Male,Computer Science,2.2,5.0,Comment 6090: The course was great!
2023-09-19 15:01:00,stud6341,21,Other,Botany,1.68,2.0,Comment 6091: The course was great!
2023-09-19 15:01:00,stud1156,20,Other,Physics,4.5,4.0,Comment 6092: The course was great!
2023-09-19 15:07:00,stud6397,23,Male,Microbiology,5.0,5.0,Comment 6093: The course was great!
2023-09-19 15:07:00,stud6264,21,Other,Zoology,2.42,2.0,Comment 6094: The course was great!
2023-09-19 15:18:00,stud8176,20,Female,Physics,1.85,4.0,Comment 6095: The course was great!
2023-09-19 15:26:00,stud8086,24,Other,Geophysics,1.17,1.0,Comment 6096: The course was great!
2023-09-19 15:26:00,stud9362,23,Female,Cell Biology and Genetics,3.69,2.0,Comment 6097: The course was great!
2023-09-19 15:29:00,stud1894,25,Female,Geology,2.31,2.0,Comment 6098: The course was great!
2023-09-19 15:32:00,stud6349,22,Other,Cell Biology and Genetics,2.02,3.0,Comment 6099: The course was great!
2023-09-19 15:34:00,stud8766,25,Other,Mathematics,3.16,1.0,Comment 6100: The course was great!
2023-09-19 15:34:00,stud6053,23,Male,Marine Sciences,2.17,2.0,Comment 6101: The course was great!
2023-09-19 15:38:00,stud8726,21,Male,Zoology,2.89,4.0,Comment 6102: The course was great!
2023-09-19 15:40:00,stud7093,23,Female,Mathematics,3.23,2.0,Comment 6103: The course was great!
2023-09-19 15:42:00,stud9243,21,Other,Undeclared,2.41,7.0,Comment 6104: The course was great!
2023-09-19 15:46:00,stud4281,19,Other,Computer Science,1.59,5.0,Comment 6105: The course was great!
2023-09-19 15:49:00,stud5863,20,Other,Computer Science,1.67,5.0,Comment 6106: The course was great!
2023-09-19 15:55:00,stud7811,18,Other,Biochemistry,2.52,5.0,Comment 6107: The course was great!
2023-09-19 15:57:00,stud2434,23,Other,Biochemistry,1.26,5.0,Comment 6108: The course was great!
2023-09-19 15:59:00,stud4043,20,Male,Undeclared,3.09,4.0,Comment 6109: The course was great!
2023-09-19 16:00:00,stud8631,23,Female,Geophysics,1.23,3.0,Comment 6110: The course was great!
2023-09-19 16:03:00,stud3801,21,Other,Computer Science,4.5,1.0,Comment 6111: The course was great!
2023-09-19 16:05:00,stud9968,19,Other,Biochemistry,3.03,1.0,Comment 6112: The course was great!
2023-09-19 16:07:00,stud1358,23,Male,Geophysics,1.6,3.0,Comment 6113: The course was great!
2023-09-19 16:08:00,stud8762,23,Female,Physics,3.34,1.5,Comment 6114: The course was great!
2023-09-19 16:08:00,stud5975,23,Male,Marine Sciences,3.06,5.0,Comment 6115: The course was great!
2023-09-19 16:09:00,stud4031,22,Female,Chemistry,2.32,1.0,Comment 6116: The course was great!
2023-09-19 16:11:00,stud6553,23,Other,Microbiology,2.68,2.0,Comment 6117: The course was great!
2023-09-19 16:11:00,stud5076,24,Male,Biochemistry,1.86,2.67,Comment 6118: The course was great!
2023-09-19 16:30:00,stud1716,24,Other,Physics,1.94,1.5,Comment 6119: The course was great!
2023-09-19 16:35:00,stud9067,19,Female,Zoology,2.6,1.0,Comment 6120: The course was great!
2023-09-19 16:38:00,stud8244,18,Male,Mathematics,4.5,3.0,Comment 6121: The course was great!
2023-09-19 16:40:00,stud2560,22,Female,Biochemistry,1.13,2.0,Comment 6122: The course was great!
2023-09-19 16:43:00,stud8356,22,Male,Microbiology,3.48,4.0,Comment 6123: The course was great!
2023-09-19 16:55:00,stud4055,19,Female,Physics,2.77,4.0,Comment 6124: The course was great!
2023-09-19 16:56:00,stud1248,22,Other,Zoology,1.15,1.0,Comment 6125: The course was great!
2023-09-19 17:09:00,stud5375,19,Male,Geophysics,2.43,3.0,Comment 6126: The course was great!
2023-09-19 17:13:00,stud9249,25,Male,Geology,2.42,4.0,Comment 6127: The course was great!
2023-09-19 17:13:00,stud1833,18,Female,Biochemistry,2.35,4.0,Comment 6128: The course was great!
2023-09-19 17:14:00,stud4404,19,Other,Marine Sciences,1.34,2.0,Comment 6129: The course was great!
2023-09-19 17:15:00,stud1975,21,Other,Geology,3.66,1.0,Comment 6130: The course was great!
2023-09-19 17:23:00,stud2121,20,Other,Marine Sciences,2.1,3.0,Comment 6131: The course was great!
2023-09-19 17:24:00,stud6506,18,Female,Physics,5.0,1.0,Comment 6132: The course was great!
2023-09-19 17:25:00,stud6913,24,Other,Mathematics,2.02,1.0,Comment 6133: The course was great!
2023-09-19 17:34:00,stud9109,19,Male,Cell Biology and Genetics,3.48,5.0,Comment 6134: The course was great!
2023-09-19 17:36:00,stud7007,20,Other,Microbiology,1.2,3.0,Comment 6135: The course was great!
2023-09-19 17:42:00,stud6867,23,Female,Geology,3.56,2.0,Comment 6136: The course was great!
2023-09-19 17:48:00,stud3810,22,Female,Zoology,2.97,4.0,Comment 6137: The course was great!
2023-09-19 17:48:00,stud6603,25,Other,Botany,3.43,4.0,Comment 6138: The course was great!
2023-09-19 17:49:00,stud5874,25,Other,Chemistry,2.27,5.0,Comment 6139: The course was great!
2023-09-19 18:00:00,stud3832,20,Male,Cell Biology and Genetics,2.06,2.0,Comment 6140: The course was great!
2023-09-19 18:04:00,stud1392,25,Female,Cell Biology and Genetics,1.38,5.0,Comment 6141: The course was great!
2023-09-19 18:08:00,stud7079,21,Female,Computer Science,2.86,4.0,Comment 6142: The course was great!
2023-09-19 18:15:00,stud8686,21,Female,Microbiology,2.85,4.0,Comment 6143: The course was great!
2023-09-19 18:20:00,stud2186,24,Male,Microbiology,3.39,4.0,Comment 6144: The course was great!
2023-09-19 18:22:00,stud7043,20,Other,Geophysics,1.55,2.5,Comment 6145: The course was great!
2023-09-19 18:24:00,stud5974,22,Other,Mathematics,3.11,1.0,Comment 6146: The course was great!
2023-09-19 18:25:00,stud4439,24,Other,Biochemistry,2.55,4.0,Comment 6147: The course was great!
2023-09-19 18:29:00,stud2081,24,Other,Botany,2.84,2.0,Comment 6148: The course was great!
2023-09-19 18:29:00,stud7101,18,Female,Microbiology,5.0,6.0,Comment 6149: The course was great!
2023-09-19 18:29:00,stud9414,25,Other,Physics,2.49,1.0,Comment 6150: The course was great!
2023-09-19 18:36:00,stud4864,20,Male,Geophysics,1.58,2.0,Comment 6151: The course was great!
2023-09-19 18:41:00,stud4811,18,Other,Microbiology,3.75,4.0,Comment 6152: The course was great!
2023-09-19 18:45:00,stud1418,24,Other,Mathematics,1.25,4.0,Comment 6153: The course was great!
2023-09-19 18:49:00,stud5149,19,Female,Marine Sciences,3.29,1.0,Comment 6154: The course was great!
2023-09-19 18:52:00,stud3430,18,Other,Zoology,1.28,1.0,Comment 6155: The course was great!
2023-09-19 18:52:00,stud5995,20,Male,Botany,3.45,4.0,Comment 6156: The course was great!
2023-09-19 18:55:00,stud2467,23,Other,Biochemistry,2.19,7.0,Comment 6157: The course was great!
2023-09-19 18:58:00,stud8957,22,Female,Marine Sciences,2.83,1.0,Comment 6158: The course was great!
2023-09-19 18:59:00,stud9567,25,Male,Marine Sciences,1.43,5.0,Comment 6159: The course was great!
2023-09-19 19:00:00,stud5403,21,Other,Chemistry,3.31,4.0,Comment 6160: The course was great!
2023-09-19 19:00:00,stud4489,21,Male,Marine Sciences,2.4,5.0,Comment 6161: The course was great!
2023-09-19 19:04:00,stud6441,21,Other,Biology,3.01,5.0,Comment 6162: The course was great!
2023-09-19 19:05:00,stud6855,21,Male,Marine Sciences,2.34,5.0,Comment 6163: The course was great!
2023-09-19 19:08:00,stud6574,24,Female,Physics,1.23,4.0,Comment 6164: The course was great!
2023-09-19 19:10:00,stud1130,21,Other,Physics,2.6,4.0,Comment 6165: The course was great!
2023-09-19 19:16:00,stud5257,19,Other,Marine Sciences,3.83,3.0,Comment 6166: The course was great!
2023-09-19 19:17:00,stud8149,23,Male,Undeclared,2.3,3.0,Comment 6167: The course was great!
2023-09-19 19:19:00,stud8202,23,Female,Mathematics,2.41,1.0,Comment 6168: The course was great!
2023-09-19 19:24:00,stud2302,19,Male,Biochemistry,3.47,3.0,Comment 6169: The course was great!
2023-09-19 19:25:00,stud1839,24,Male,Zoology,5.0,2.0,Comment 6170: The course was great!
2023-09-19 19:27:00,stud6850,22,Male,Mathematics,3.02,6.0,Comment 6171: The course was great!
2023-09-19 19:31:00,stud3191,20,Male,Biochemistry,3.49,3.0,Comment 6172: The course was great!
2023-09-19 19:38:00,stud1868,24,Male,Geosciences,3.39,5.0,Comment 6173: The course was great!
2023-09-19 19:39:00,stud4017,19,Male,Chemistry,3.66,2.0,Comment 6174: The course was great!
2023-09-19 19:43:00,stud6357,19,Male,Chemistry,4.5,1.0,Comment 6175: The course was great!
2023-09-19 19:47:00,stud2847,20,Other,Mathematics,3.47,1.0,Comment 6176: The course was great!
2023-09-19 19:52:00,stud8831,21,Other,Zoology,1.67,3.0,Comment 6177: The course was great!
2023-09-19 19:55:00,stud4359,22,Other,Mathematics,3.92,1.0,Comment 6178: The course was great!
2023-09-19 20:00:00,stud9470,23,Male,Mathematics,1.64,4.0,Comment 6179: The course was great!
2023-09-19 20:07:00,stud1994,18,Other,Marine Sciences,2.99,2.0,Comment 6180: The course was great!
2023-09-19 20:10:00,stud4121,22,Other,Zoology,1.28,3.0,Comment 6181: The course was great!
2023-09-19 20:18:00,stud8685,24,Female,Marine Sciences,1.96,5.0,Comment 6182: The course was great!
2023-09-19 20:22:00,stud6289,25,Other,Undeclared,2.34,1.0,Comment 6183: The course was great!
2023-09-19 20:27:00,stud4576,24,Male,Geophysics,2.34,2.0,Comment 6184: The course was great!
2023-09-19 20:43:00,stud5900,19,Other,Geology,2.06,5.0,Comment 6185: The course was great!
2023-09-19 20:49:00,stud9031,24,Male,Geophysics,1.94,5.0,Comment 6186: The course was great!
2023-09-19 20:51:00,stud4179,21,Female,Biochemistry,1.75,2.0,Comment 6187: The course was great!
2023-09-19 20:52:00,stud6091,24,Female,Marine Sciences,1.77,6.0,Comment 6188: The course was great!
2023-09-19 20:55:00,stud4508,18,Other,Mathematics,3.35,4.0,Comment 6189: The course was great!
2023-09-19 20:57:00,stud5699,25,Female,Biochemistry,2.35,5.0,Comment 6190: The course was great!
2023-09-19 21:09:00,stud1714,24,Male,Physics,3.68,1.0,Comment 6191: The course was great!
2023-09-19 21:11:00,stud9206,22,Other,Geology,5.0,6.0,Comment 6192: The course was great!
2023-09-19 21:13:00,stud6157,20,Male,Microbiology,1.35,6.0,Comment 6193: The course was great!
2023-09-19 21:15:00,stud2051,24,Other,Computer Science,3.47,3.0,Comment 6194: The course was great!
2023-09-19 21:23:00,stud8638,18,Other,Geology,2.76,3.0,Comment 6195: The course was great!
2023-09-19 21:30:00,stud5824,18,Other,Mathematics,1.32,1.0,Comment 6196: The course was great!
2023-09-19 21:32:00,stud5402,18,Female,Cell Biology and Genetics,1.73,1.0,Comment 6197: The course was great!
2023-09-19 21:33:00,stud7600,19,Other,Microbiology,1.64,3.0,Comment 6198: The course was great!
2023-09-19 21:33:00,stud6012,18,Male,Mathematics,3.55,5.0,Comment 6199: The course was great!
2023-09-19 21:41:00,stud7420,24,Male,Cell Biology and Genetics,1.2,3.0,Comment 6200: The course was great!
2023-09-19 21:41:00,stud9003,22,Female,Physics,3.79,5.0,Comment 6201: The course was great!
2023-09-19 21:42:00,stud5909,25,Other,Geology,3.26,1.0,Comment 6202: The course was great!
2023-09-19 21:47:00,stud1651,24,Male,Geology,1.53,5.0,Comment 6203: The course was great!
2023-09-19 21:56:00,stud9459,19,Male,Cell Biology and Genetics,1.49,2.0,Comment 6204: The course was great!
2023-09-19 22:07:00,stud5293,19,Male,Microbiology,1.98,4.0,Comment 6205: The course was great!
2023-09-19 22:12:00,stud9136,18,Female,Chemistry,1.32,2.0,Comment 6206: The course was great!
2023-09-19 22:13:00,stud6922,22,Female,Undeclared,1.65,5.0,Comment 6207: The course was great!
2023-09-19 22:13:00,stud4886,23,Male,Biochemistry,4.5,2.0,Comment 6208: The course was great!
2023-09-19 22:21:00,stud7165,19,Male,Botany,1.88,4.0,Comment 6209: The course was great!
2023-09-19 22:24:00,stud9130,21,Other,Computer Science,3.38,7.0,Comment 6210: The course was great!
2023-09-19 22:24:00,stud8629,21,Female,Mathematics,2.51,3.0,Comment 6211: The course was great!
2023-09-19 22:28:00,stud4151,21,Female,Microbiology,2.63,1.0,Comment 6212: The course was great!
2023-09-19 22:29:00,stud3887,21,Female,Chemistry,3.37,1.0,Comment 6213: The course was great!
2023-09-19 22:32:00,stud6865,18,Female,Geophysics,2.85,5.5,Comment 6214: The course was great!
2023-09-19 22:49:00,stud3169,22,Other,Microbiology,1.11,4.0,Comment 6215: The course was great!
2023-09-19 22:49:00,stud5239,18,Female,Cell Biology and Genetics,2.17,2.0,Comment 6216: The course was great!
2023-09-19 22:54:00,stud9953,23,Other,Geology,3.99,3.0,Comment 6217: The course was great!
2023-09-19 22:55:00,stud1833,18,Male,Cell Biology and Genetics,3.32,1.5,Comment 6218: The course was great!
2023-09-19 23:02:00,stud5846,21,Male,Geology,5.0,5.0,Comment 6219: The course was great!
2023-09-19 23:13:00,stud3158,23,Female,Physics,1.23,5.0,Comment 6220: The course was great!
2023-09-19 23:13:00,stud6651,21,Female,Geology,2.37,2.0,Comment 6221: The course was great!
2023-09-19 23:31:00,stud2800,21,Male,Botany,1.33,2.0,Comment 6222: The course was great!
2023-09-19 23:34:00,stud8993,20,Other,Undeclared,1.15,5.0,Comment 6223: The course was great!
2023-09-19 23:45:00,stud9851,25,Other,Botany,1.83,2.0,Comment 6224: The course was great!
2023-09-19 23:48:00,stud5851,21,Male,Chemistry,2.08,4.0,Comment 6225: The course was great!
2023-09-19 23:49:00,stud4714,25,Other,Undeclared,1.28,3.0,Comment 6226: The course was great!
2023-09-19 23:50:00,stud5740,23,Male,Zoology,1.17,2.0,Comment 6227: The course was great!
2023-09-19 23:55:00,stud4744,22,Male,Microbiology,3.27,3.5,Comment 6228: The course was great!
2023-09-19 23:55:00,stud8853,24,Female,Cell Biology and Genetics,1.92,2.0,Comment 6229: The course was great!
2023-09-19 23:57:00,stud4880,25,Male,Botany,3.53,4.0,Comment 6230: The course was great!
2023-09-20 00:00:00,stud1926,21,Female,Marine Sciences,2.32,1.0,Comment 6231: The course was great!
2023-09-20 00:00:00,stud4046,20,Male,Mathematics,1.08,6.0,Comment 6232: The course was great!
2023-09-20 00:10:00,stud7927,19,Other,Cell Biology and Genetics,3.39,5.0,Comment 6233: The course was great!
2023-09-20 00:15:00,stud7830,24,Female,Undeclared,4.5,4.0,Comment 6234: The course was great!
2023-09-20 00:16:00,stud2423,19,Male,Biochemistry,1.57,2.0,Comment 6235: The course was great!
2023-09-20 00:18:00,stud5058,19,Other,Biochemistry,1.77,4.0,Comment 6236: The course was great!
2023-09-20 00:24:00,stud5623,21,Male,Cell Biology and Genetics,3.5,1.0,Comment 6237: The course was great!
2023-09-20 00:30:00,stud9369,18,Male,Cell Biology and Genetics,3.13,5.0,Comment 6238: The course was great!
2023-09-20 00:33:00,stud3882,18,Female,Undeclared,1.11,5.0,Comment 6239: The course was great!
2023-09-20 00:40:00,stud4694,25,Other,Zoology,1.21,5.0,Comment 6240: The course was great!
2023-09-20 01:01:00,stud3920,21,Other,Physics,1.27,2.0,Comment 6241: The course was great!
2023-09-20 01:06:00,stud8485,25,Female,Geophysics,3.71,5.0,Comment 6242: The course was great!
2023-09-20 01:06:00,stud9679,22,Female,Cell Biology and Genetics,3.49,3.0,Comment 6243: The course was great!
2023-09-20 01:14:00,stud5551,22,Female,Marine Sciences,1.08,5.0,Comment 6244: The course was great!
2023-09-20 01:23:00,stud5286,19,Male,Mathematics,5.0,1.0,Comment 6245: The course was great!
2023-09-20 01:27:00,stud7894,25,Male,Marine Sciences,3.97,4.0,Comment 6246: The course was great!
2023-09-20 01:32:00,stud9893,18,Male,Geology,2.4,1.0,Comment 6247: The course was great!
2023-09-20 01:40:00,stud7324,22,Female,Mathematics,2.74,1.33,Comment 6248: The course was great!
2023-09-20 01:42:00,stud3552,19,Other,Geophysics,3.06,2.0,Comment 6249: The course was great!
2023-09-20 01:44:00,stud1312,21,Male,Mathematics,3.21,2.0,Comment 6250: The course was great!
2023-09-20 01:45:00,stud3720,22,Other,Chemistry,1.52,2.0,Comment 6251: The course was great!
2023-09-20 02:01:00,stud6879,21,Male,Mathematics,3.52,2.0,Comment 6252: The course was great!
2023-09-20 02:02:00,stud8808,18,Male,Physics,3.4,1.0,Comment 6253: The course was great!
2023-09-20 02:09:00,stud4871,22,Other,Marine Sciences,2.37,3.0,Comment 6254: The course was great!
2023-09-20 02:11:00,stud2925,22,Other,Microbiology,2.4,3.0,Comment 6255: The course was great!
2023-09-20 02:11:00,stud5518,25,Other,Mathematics,2.59,3.0,Comment 6256: The course was great!
2023-09-20 02:13:00,stud6474,24,Female,Mathematics,1.61,6.0,Comment 6257: The course was great!
2023-09-20 02:14:00,stud8860,22,Male,Computer Science,1.42,6.0,Comment 6258: The course was great!
2023-09-20 02:17:00,stud7787,19,Female,Undeclared,2.22,2.0,Comment 6259: The course was great!
2023-09-20 02:23:00,stud3185,23,Other,Geology,2.52,4.0,Comment 6260: The course was great!
2023-09-20 02:25:00,stud4477,21,Male,Chemistry,1.34,2.0,Comment 6261: The course was great!
2023-09-20 02:35:00,stud9688,20,Other,Undeclared,1.75,1.0,Comment 6262: The course was great!
2023-09-20 02:39:00,stud4982,20,Male,Zoology,3.96,2.0,Comment 6263: The course was great!
2023-09-20 02:40:00,stud5719,21,Other,Cell Biology and Genetics,2.67,2.0,Comment 6264: The course was great!
2023-09-20 02:43:00,stud2317,20,Male,Microbiology,3.19,2.0,Comment 6265: The course was great!
2023-09-20 02:49:00,stud8743,23,Female,Undeclared,2.16,1.0,Comment 6266: The course was great!
2023-09-20 02:50:00,stud4002,22,Male,Geology,1.08,4.0,Comment 6267: The course was great!
2023-09-20 02:51:00,stud3881,22,Other,Zoology,2.56,6.0,Comment 6268: The course was great!
2023-09-20 02:53:00,stud5543,22,Other,Geophysics,3.5,3.0,Comment 6269: The course was great!
2023-09-20 02:57:00,stud1521,20,Male,Physics,3.1,5.0,Comment 6270: The course was great!
2023-09-20 02:57:00,stud3829,19,Male,Geophysics,1.37,1.0,Comment 6271: The course was great!
2023-09-20 02:59:00,stud7596,20,Male,Microbiology,2.79,4.0,Comment 6272: The course was great!
2023-09-20 03:04:00,stud9567,20,Male,Zoology,3.07,4.0,Comment 6273: The course was great!
2023-09-20 03:04:00,stud2084,18,Female,Computer Science,3.51,4.0,Comment 6274: The course was great!
2023-09-20 03:11:00,stud1226,22,Male,Undeclared,1.18,3.0,Comment 6275: The course was great!
2023-09-20 03:13:00,stud2685,23,Male,Cell Biology and Genetics,1.38,1.0,Comment 6276: The course was great!
